cost,year_month
100.0,2015_10
201.0,2015_10
218.39999999999998,2015_10
162.06,2015_10
189.99,2015_10
249.99,2015_10
129.35999999999999,2015_10
236.39999999999998,2015_10
167.19,2015_10
133.5,2015_10
332.0,2015_10
268.0,2015_10
308.0,2015_10
286.0,2015_10
352.0,2015_10
368.40000000000003,2015_10
574.0,2015_10
45.0,2015_10
45.0,2015_10
60.3,2015_10
123.0,2015_10
215.0,2015_10
203.0,2015_10
152.7,2015_10
164.7,2015_10
223.0,2015_10
135.0,2015_10
234.0,2015_10
155.0,2015_10
205.0,2015_10
203.0,2015_10
203.0,2015_10
122.7,2015_10
122.7,2015_10
180.0,2015_10
712.98,2015_10
2226.0,2015_10
50.4,2015_10
66.0,2015_10
50.4,2015_10
46.5,2015_10
66.0,2015_10
56.0,2015_10
164.0,2015_10
100.8,2015_10
75.2,2015_10
112.8,2015_10
56.4,2015_10
224.0,2015_10
282.6,2015_10
291.2,2015_10
488.94999999999993,2015_10
648.9699999999999,2015_10
0.0,2015_10
0.0,2015_10
0.0,2015_10
48.0,2015_10
53.0,2015_10
48.0,2015_10
74.0,2015_10
112.0,2015_10
96.0,2015_10
367.68,2015_10
553.0,2015_10
594.24,2015_10
47.0,2015_10
50.4,2015_10
56.0,2015_10
8.0,2015_10
56.0,2015_10
94.0,2015_10
752.01,2015_10
587.04,2015_10
117.0,2015_10
37.6,2015_10
42.3,2015_10
56.0,2015_10
37.6,2015_10
56.0,2015_10
42.3,2015_10
516.0,2015_10
0.0,2015_10
129.0,2015_10
446.0,2015_10
199.79999999999998,2015_10
0.0,2015_10
0.0,2015_10
0.0,2015_10
73.0,2015_10
44.5,2015_10
0.0,2015_10
89.0,2015_10
196.8,2015_10
210.0,2015_10
225.0,2015_10
231.32,2015_10
479.98999999999995,2015_10
67.0,2015_10
383.39000000000004,2015_10
364.48,2015_10
432.0,2015_10
297.5,2015_10
350.34999999999997,2015_10
475.44,2015_10
307.51,2015_10
267.75,2015_10
550.0,2015_10
732.0600000000001,2015_10
37.0,2015_10
112.0,2015_10
74.0,2015_10
74.0,2015_10
68.4,2015_10
78.0,2015_10
258.0,2015_10
186.0,2015_10
276.0,2015_10
160.92,2015_10
384.0,2015_10
384.0,2015_10
384.0,2015_10
292.0,2015_10
384.0,2015_10
384.0,2015_10
384.0,2015_10
384.0,2015_10
384.0,2015_10
384.0,2015_10
384.0,2015_10
384.0,2015_10
384.0,2015_10
384.0,2015_10
384.0,2015_10
384.0,2015_10
384.0,2015_10
384.0,2015_10
285.0,2015_10
384.0,2015_10
384.0,2015_10
384.0,2015_10
292.0,2015_10
384.0,2015_10
557.41,2015_10
262.92,2015_10
295.2,2015_10
770.0,2015_10
1148.52,2015_10
56.0,2015_10
56.0,2015_10
66.0,2015_10
150.0,2015_10
94.0,2015_10
335.75,2015_10
443.35,2015_10
793.31,2015_10
252.0,2015_10
489.59999999999997,2015_10
360.0,2015_10
0.0,2015_10
0.0,2015_10
140.0,2015_10
140.0,2015_10
103.94999999999999,2015_10
168.0,2015_10
125.94,2015_10
160.2,2015_10
244.0,2015_10
415.8,2015_10
602.0,2015_10
465.01000000000005,2015_10
329.0,2015_10
786.0300000000001,2015_10
490.0,2015_10
162.0,2015_10
246.4,2015_10
170.0,2015_10
410.0,2015_10
567.0,2015_10
420.0,2015_10
307.51,2015_10
297.5,2015_10
420.0,2015_10
220.0,2015_10
162.0,2015_10
162.0,2015_10
220.0,2015_10
144.0,2015_10
220.0,2015_10
220.0,2015_10
326.0,2015_10
225.6,2015_10
297.5,2015_10
388.01,2015_10
492.17,2015_10
314.01,2015_10
228.0,2015_10
228.0,2015_10
228.0,2015_10
246.0,2015_10
224.0,2015_10
77.0,2015_10
50.4,2015_10
73.0,2015_10
144.0,2015_10
112.0,2015_10
112.0,2015_10
0.0,2015_10
112.0,2015_10
128.0,2015_10
132.0,2015_10
112.0,2015_10
210.0,2015_10
138.6,2015_10
232.0,2015_10
138.6,2015_10
222.5,2015_10
222.5,2015_10
233.52,2015_10
836.01,2015_10
392.0,2015_10
696.5,2015_10
577.61,2015_10
747.0,2015_10
146.0,2015_10
192.0,2015_10
141.0,2015_10
168.0,2015_10
132.6,2015_10
39.0,2015_10
152.0,2015_10
198.0,2015_10
168.2,2015_10
188.0,2015_10
260.0,2015_10
580.02,2015_10
297.5,2015_10
345.6,2015_10
702.02,2015_10
66.0,2015_10
67.0,2015_10
216.0,2015_10
268.79999999999995,2015_10
489.51000000000005,2015_10
329.0,2015_10
600.0,2015_10
0.0,2015_10
54.0,2015_10
330.0,2015_10
1148.4,2015_10
43.2,2015_10
45.0,2015_10
66.0,2015_10
48.0,2015_10
45.0,2015_10
98.4,2015_10
145.0,2015_10
96.0,2015_10
116.0,2015_10
145.0,2015_10
117.0,2015_10
224.0,2015_10
308.0,2015_10
491.40000000000003,2015_10
343.07,2015_10
48.0,2015_10
48.0,2015_10
77.4,2015_10
48.0,2015_10
446.32,2015_10
488.32000000000005,2015_10
446.32,2015_10
456.33,2015_10
48.0,2015_10
78.0,2015_10
48.0,2015_10
39.0,2015_10
70.2,2015_10
82.2,2015_10
48.0,2015_10
144.0,2015_10
126.0,2015_10
144.0,2015_10
108.0,2015_10
144.0,2015_10
180.0,2015_10
76.0,2015_10
48.0,2015_10
56.0,2015_10
96.0,2015_10
72.0,2015_10
72.0,2015_10
112.0,2015_10
84.0,2015_10
84.0,2015_10
152.0,2015_10
162.0,2015_10
0.0,2015_10
72.0,2015_10
144.0,2015_10
144.0,2015_10
124.35000000000001,2015_10
142.35000000000002,2015_10
108.0,2015_10
141.35999999999999,2015_10
162.0,2015_10
136.98,2015_10
144.0,2015_10
261.8,2015_10
397.92,2015_10
0.0,2015_10
50.4,2015_10
36.0,2015_10
36.0,2015_10
36.0,2015_10
72.0,2015_10
44.5,2015_10
49.0,2015_10
36.0,2015_10
48.0,2015_10
49.0,2015_10
58.0,2015_10
42.0,2015_10
36.0,2015_10
36.0,2015_10
44.5,2015_10
36.0,2015_10
37.0,2015_10
38.81,2015_10
36.0,2015_10
39.2,2015_10
36.0,2015_10
36.0,2015_10
36.0,2015_10
49.0,2015_10
36.0,2015_10
36.0,2015_10
36.0,2015_10
88.0,2015_10
228.0,2015_10
72.0,2015_10
72.0,2015_10
96.0,2015_10
72.0,2015_10
207.0,2015_10
279.9,2015_10
333.2,2015_10
327.32,2015_10
39.0,2015_11
55.0,2015_11
44.1,2015_11
275.2,2015_11
505.43999999999994,2015_11
309.34999999999997,2015_11
124.0,2015_11
230.0,2015_11
144.0,2015_11
303.0,2015_11
203.0,2015_11
203.0,2015_11
486.01000000000005,2015_11
0.0,2015_11
46.0,2015_11
58.0,2015_11
42.0,2015_11
46.0,2015_11
48.0,2015_11
80.0,2015_11
144.0,2015_11
129.60000000000002,2015_11
133.2,2015_11
165.6,2015_11
140.0,2015_11
190.4,2015_11
342.3,2015_11
86.4,2015_11
480.0,2015_11
624.0,2015_11
624.0,2015_11
624.0,2015_11
520.0,2015_11
624.0,2015_11
520.0,2015_11
520.0,2015_11
35.0,2015_11
59.0,2015_11
72.0,2015_11
88.2,2015_11
468.04999999999995,2015_11
35.0,2015_11
40.0,2015_11
40.0,2015_11
633.0,2015_11
669.0,2015_11
360.0,2015_11
549.9,2015_11
432.0,2015_11
44.1,2015_11
36.0,2015_11
70.0,2015_11
93.0,2015_11
52.2,2015_11
108.8,2015_11
114.0,2015_11
154.6,2015_11
99.2,2015_11
360.0,2015_11
574.2,2015_11
396.0,2015_11
396.0,2015_11
396.0,2015_11
360.0,2015_11
469.8,2015_11
0.0,2015_11
52.4,2015_11
30.0,2015_11
49.0,2015_11
78.0,2015_11
208.0,2015_11
282.0,2015_11
310.79999999999995,2015_11
280.79999999999995,2015_11
422.09999999999997,2015_11
269.28999999999996,2015_11
288.0,2015_11
259.2,2015_11
288.0,2015_11
288.0,2015_11
336.0,2015_11
288.0,2015_11
288.0,2015_11
288.0,2015_11
294.0,2015_11
548.8000000000001,2015_11
188.0,2015_11
444.0,2015_11
427.98,2015_11
336.0,2015_11
302.40000000000003,2015_11
252.0,2015_11
336.0,2015_11
506.03000000000003,2015_11
252.0,2015_11
302.40000000000003,2015_11
0.0,2015_11
49.0,2015_11
55.0,2015_11
40.0,2015_11
216.0,2015_11
48.0,2015_11
264.0,2015_11
140.0,2015_11
308.92,2015_11
336.96,2015_11
336.96,2015_11
208.8,2015_11
428.40000000000003,2015_11
110.08,2015_11
116.0,2015_11
366.0,2015_11
79.0,2015_11
37.0,2015_11
162.0,2015_11
212.0,2015_11
111.6,2015_11
292.0,2015_11
342.0,2015_11
212.0,2015_11
192.0,2015_11
144.0,2015_11
212.0,2015_11
172.8,2015_11
111.6,2015_11
212.0,2015_11
236.0,2015_11
333.2,2015_11
247.95000000000002,2015_11
108.0,2015_11
136.0,2015_11
72.0,2015_11
156.60000000000002,2015_11
120.0,2015_11
198.0,2015_11
120.0,2015_11
120.0,2015_11
120.0,2015_11
120.0,2015_11
120.0,2015_11
136.0,2015_11
234.0,2015_11
120.0,2015_11
312.0,2015_11
234.0,2015_11
144.0,2015_11
120.0,2015_11
308.4,2015_11
72.0,2015_11
0.0,2015_11
0.0,2015_11
43.2,2015_11
78.0,2015_11
156.0,2015_11
78.0,2015_11
102.0,2015_11
116.4,2015_11
271.96,2015_11
440.8,2015_11
116.0,2015_11
507.5,2015_11
0.0,2015_11
0.0,2015_11
0.0,2015_11
0.0,2015_11
108.0,2015_11
112.4,2015_11
72.0,2015_11
12.0,2015_11
414.0,2015_11
414.0,2015_11
414.0,2015_11
414.0,2015_11
414.0,2015_11
414.0,2015_11
414.0,2015_11
294.0,2015_11
414.0,2015_11
414.0,2015_11
414.0,2015_11
426.0,2015_11
414.0,2015_11
111.0,2015_11
414.0,2015_11
414.0,2015_11
414.0,2015_11
414.0,2015_11
414.0,2015_11
414.0,2015_11
414.0,2015_11
414.0,2015_11
414.0,2015_11
414.0,2015_11
414.0,2015_11
184.31,2015_11
94.24,2015_11
78.30000000000001,2015_11
258.0,2015_11
392.0,2015_11
310.4,2015_11
310.4,2015_11
128.0,2015_11
128.0,2015_11
128.0,2015_11
128.0,2015_11
128.0,2015_11
96.0,2015_11
72.9,2015_11
128.0,2015_11
128.0,2015_11
128.0,2015_11
74.0,2015_11
128.0,2015_11
128.0,2015_11
128.0,2015_11
128.0,2015_11
96.0,2015_11
0.0,2015_11
32.0,2015_11
32.0,2015_11
32.0,2015_11
32.0,2015_11
32.0,2015_11
32.0,2015_11
32.0,2015_11
32.0,2015_11
32.0,2015_11
32.0,2015_11
44.0,2015_11
32.0,2015_11
32.0,2015_11
56.0,2015_11
32.0,2015_11
32.0,2015_11
32.0,2015_11
32.0,2015_11
32.0,2015_11
32.0,2015_11
32.0,2015_11
32.0,2015_11
73.5,2015_11
56.0,2015_11
54.05,2015_11
73.5,2015_11
32.0,2015_11
32.0,2015_11
32.0,2015_11
32.0,2015_11
32.0,2015_11
32.0,2015_11
32.0,2015_11
32.0,2015_11
44.0,2015_11
32.0,2015_11
32.0,2015_11
32.0,2015_11
76.0,2015_11
56.0,2015_11
32.0,2015_11
32.0,2015_11
67.5,2015_11
32.0,2015_11
32.0,2015_11
32.0,2015_11
44.0,2015_11
182.0,2015_11
0.0,2015_11
0.0,2015_11
205.59,2015_11
38.4,2015_11
124.19999999999999,2015_11
247.0,2015_11
129.6,2015_11
139.2,2015_11
108.0,2015_11
108.0,2015_11
108.0,2015_11
108.0,2015_11
108.0,2015_11
108.0,2015_11
139.2,2015_11
192.0,2015_11
108.0,2015_11
372.0,2015_11
52.2,2015_11
0.0,2015_11
0.0,2015_11
108.15,2015_11
192.60000000000002,2015_11
334.4,2015_11
0.0,2015_12
162.0,2015_12
204.12,2015_12
0.0,2015_12
61.2,2015_12
61.2,2015_12
61.2,2015_12
61.2,2015_12
1977.8000000000002,2015_12
61.2,2015_12
111.9,2015_12
233.09999999999997,2015_12
612.71,2015_12
346.5,2015_12
420.0,2015_12
82.8,2015_12
209.6,2015_12
197.6,2015_12
209.6,2015_12
285.6,2015_12
0.0,2015_12
128.0,2015_12
128.0,2015_12
128.0,2015_12
128.0,2015_12
128.0,2015_12
52.0,2015_12
128.0,2015_12
128.0,2015_12
172.8,2015_12
104.0,2015_12
128.0,2015_12
128.0,2015_12
104.0,2015_12
128.0,2015_12
128.0,2015_12
128.0,2015_12
0.0,2015_12
145.2,2015_12
205.35000000000002,2015_12
205.35000000000002,2015_12
204.0,2015_12
204.0,2015_12
204.0,2015_12
204.0,2015_12
217.5,2015_12
204.0,2015_12
204.0,2015_12
167.76,2015_12
205.35000000000002,2015_12
205.35000000000002,2015_12
204.0,2015_12
204.0,2015_12
327.0,2015_12
204.0,2015_12
204.0,2015_12
204.0,2015_12
275.4,2015_12
127.44,2015_12
262.8,2015_12
45.0,2015_12
1246.0,2015_12
0.0,2015_12
32.4,2015_12
78.30000000000001,2015_12
78.30000000000001,2015_12
78.30000000000001,2015_12
356.51,2015_12
78.30000000000001,2015_12
78.30000000000001,2015_12
99.8,2015_12
293.5,2015_12
396.90000000000003,2015_12
198.31,2015_12
64.11,2015_12
134.75,2015_12
0.0,2015_12
25.0,2015_12
29.0,2015_12
348.3,2015_12
373.0,2015_12
861.27,2015_12
0.0,2015_12
56.7,2015_12
188.0,2015_12
282.0,2015_12
139.2,2015_12
162.0,2015_12
192.0,2015_12
351.12,2015_12
351.0,2015_12
370.16,2015_12
174.65,2015_12
425.0,2015_12
252.0,2015_12
448.98,2015_12
100.44,2015_12
458.98999999999995,2015_12
448.98,2015_12
448.98,2015_12
243.53,2015_12
448.98,2015_12
458.98999999999995,2015_12
528.99,2015_12
569.0300000000001,2015_12
297.99,2015_12
504.98,2015_12
504.98,2015_12
130.71,2015_12
340.8,2015_12
0.0,2015_12
0.0,2015_12
376.0,2015_12
229.74,2015_12
189.84,2015_12
513.8000000000001,2015_12
226.02,2015_12
392.0,2015_12
821.7,2015_12
62.0,2015_12
54.0,2015_12
88.0,2015_12
86.4,2015_12
135.0,2015_12
142.8,2015_12
153.0,2015_12
219.29999999999998,2015_12
174.0,2015_12
240.31,2015_12
660.52,2015_12
630.49,2015_12
209.72,2015_12
261.03,2015_12
401.03,2015_12
548.4,2015_12
87.48,2015_12
357.0,2015_12
78.30000000000001,2015_12
67.5,2015_12
78.30000000000001,2015_12
150.0,2015_12
242.10000000000002,2015_12
555.3,2015_12
247.98,2015_12
718.8,2015_12
66.52,2015_12
78.52,2015_12
627.5500000000001,2015_12
299.52,2015_12
311.52,2015_12
696.57,2015_12
1016.8199999999999,2015_12
358.0,2015_12
327.6,2015_12
663.3000000000001,2015_12
612.99,2015_12
546.0,2015_12
546.0,2015_12
546.0,2015_12
546.0,2015_12
410.4,2015_12
546.0,2015_12
546.0,2015_12
338.0,2015_12
0.0,2015_12
546.0,2015_12
546.0,2015_12
546.0,2015_12
546.0,2015_12
546.0,2015_12
546.0,2015_12
0.0,2015_12
546.0,2015_12
546.0,2015_12
546.0,2015_12
546.0,2015_12
546.0,2015_12
0.0,2015_12
546.0,2015_12
338.0,2015_12
338.0,2015_12
0.0,2015_12
554.0,2015_12
546.0,2015_12
546.0,2015_12
546.0,2015_12
769.0,2015_12
546.0,2015_12
410.4,2015_12
0.0,2015_12
663.5999999999999,2015_12
546.0,2015_12
546.0,2015_12
546.0,2015_12
546.0,2015_12
546.0,2015_12
546.0,2015_12
546.0,2015_12
0.0,2015_12
546.0,2015_12
546.0,2015_12
546.0,2015_12
546.0,2015_12
546.0,2015_12
377.0,2015_12
0.0,2015_12
546.0,2015_12
546.0,2015_12
338.0,2015_12
338.0,2015_12
0.0,2015_12
332.0,2015_12
146.7,2015_12
132.04,2015_12
272.2,2015_12
206.7,2015_12
464.93999999999994,2015_12
277.29,2015_12
285.21,2015_12
482.93999999999994,2015_12
508.43999999999994,2015_12
599.1899999999999,2015_12
464.93999999999994,2015_12
414.26,2015_12
414.26,2015_12
414.26,2015_12
59.94,2016_1
116.1,2016_1
146.92,2016_1
180.34,2016_1
328.51,2016_1
79.5,2016_1
165.6,2016_1
189.6,2016_1
58.0,2016_1
133.2,2016_1
252.0,2016_1
365.40000000000003,2016_1
725.76,2016_1
0.0,2016_1
48.0,2016_1
133.96,2016_1
147.44,2016_1
35.16,2016_1
1320.8999999999999,2016_1
29.16,2016_1
75.0,2016_1
39.0,2016_2
302.40000000000003,2016_2
224.4,2016_2
202.16,2016_2
104.0,2016_2
104.0,2016_2
580.4,2016_2
112.4,2016_2
112.4,2016_2
258.02,2016_2
82.8,2016_2
82.8,2016_2
173.6,2016_2
271.52,2016_2
100.0,2016_2
100.0,2016_2
100.0,2016_2
100.0,2016_2
100.0,2016_2
100.0,2016_2
100.0,2016_2
100.0,2016_2
100.0,2016_2
104.0,2016_2
30.0,2016_2
122.4,2016_2
201.60000000000002,2016_2
210.60000000000002,2016_2
234.0,2016_2
140.0,2016_2
189.0,2016_2
110.0,2016_2
140.0,2016_2
140.0,2016_2
140.0,2016_2
140.0,2016_2
140.0,2016_2
140.0,2016_2
140.0,2016_2
140.0,2016_2
0.0,2016_2
140.0,2016_2
140.0,2016_2
140.0,2016_2
189.0,2016_2
110.0,2016_2
140.0,2016_2
140.0,2016_2
140.0,2016_2
140.0,2016_2
189.0,2016_2
0.0,2016_2
95.64,2016_2
165.9,2016_2
182.0,2016_2
45.0,2016_2
369.0,2016_2
52.2,2016_2
52.2,2016_2
302.4,2016_2
357.6,2016_2
310.48,2016_2
299.7,2016_2
112.8,2016_2
167.51,2016_2
587.3000000000001,2016_2
157.5,2016_2
114.96000000000001,2016_2
894.6,2016_2
894.6,2016_2
329.5,2016_2
245.0,2016_2
225.0,2016_2
1904.0,2016_2
175.76999999999998,2016_2
128.0,2016_2
128.0,2016_2
128.0,2016_2
128.0,2016_2
128.0,2016_2
128.0,2016_2
128.0,2016_2
128.0,2016_2
128.0,2016_2
128.0,2016_2
128.0,2016_2
128.0,2016_2
128.0,2016_2
128.0,2016_2
128.0,2016_2
128.0,2016_2
128.0,2016_2
128.0,2016_2
128.0,2016_2
128.0,2016_2
128.0,2016_2
128.0,2016_2
880.6,2016_3
30.0,2016_3
182.0,2016_3
894.6,2016_3
40.0,2016_3
165.6,2016_3
165.6,2016_3
365.40000000000003,2016_3
194.67,2016_3
60.0,2016_3
345.8,2016_3
127.35000000000001,2016_3
668.14,2016_3
40.0,2016_3
283.5,2016_3
128.0,2016_3
325.44,2016_3
432.9,2016_3
61.2,2016_3
179.54999999999998,2016_3
297.5,2016_3
269.6,2016_3
293.6,2016_3
259.5,2016_3
496.37,2016_3
274.89000000000004,2016_3
368.76,2016_3
439.2,2016_3
857.2,2016_3
128.01,2016_3
0.0,2016_3
252.0,2016_3
252.0,2016_3
252.0,2016_3
340.20000000000005,2016_3
168.0,2016_3
252.0,2016_3
252.0,2016_3
252.0,2016_3
186.0,2016_3
0.0,2016_3
252.0,2016_3
252.0,2016_3
252.0,2016_3
252.0,2016_3
252.0,2016_3
126.0,2016_3
340.20000000000005,2016_3
252.0,2016_3
252.0,2016_3
252.0,2016_3
252.0,2016_3
252.0,2016_3
252.0,2016_3
252.0,2016_3
252.0,2016_3
252.0,2016_3
252.0,2016_3
252.0,2016_3
252.0,2016_3
252.0,2016_3
252.0,2016_3
252.0,2016_3
252.0,2016_3
252.0,2016_3
252.0,2016_3
126.0,2016_3
340.20000000000005,2016_3
0.0,2016_3
252.0,2016_3
252.0,2016_3
252.0,2016_3
252.0,2016_3
252.0,2016_3
168.0,2016_3
252.0,2016_3
252.0,2016_3
252.0,2016_3
252.0,2016_3
340.20000000000005,2016_3
252.0,2016_3
252.0,2016_3
126.0,2016_3
340.20000000000005,2016_3
252.0,2016_3
252.0,2016_3
0.0,2016_3
252.0,2016_3
151.2,2016_3
151.2,2016_3
305.90000000000003,2016_3
383.76,2016_3
511.0,2016_3
511.0,2016_3
511.0,2016_3
511.0,2016_3
511.0,2016_3
511.0,2016_3
511.0,2016_3
360.0,2016_3
264.0,2016_3
264.0,2016_3
240.0,2016_3
505.0,2016_3
330.0,2016_3
417.5,2016_3
330.0,2016_3
440.0,2016_3
330.0,2016_3
269.7,2016_3
330.0,2016_3
340.0,2016_3
330.0,2016_3
330.0,2016_3
0.0,2016_3
198.0,2016_3
198.0,2016_3
198.0,2016_3
198.0,2016_3
198.0,2016_3
198.0,2016_3
198.0,2016_3
216.0,2016_3
198.0,2016_3
198.0,2016_3
198.0,2016_3
216.0,2016_3
198.0,2016_3
198.0,2016_3
198.0,2016_3
216.0,2016_3
198.0,2016_3
198.0,2016_3
198.0,2016_3
198.0,2016_3
198.0,2016_3
198.0,2016_3
240.0,2016_3
264.0,2016_3
404.0,2016_3
204.0,2016_3
250.5,2016_3
216.0,2016_3
198.0,2016_3
180.0,2016_3
180.0,2016_3
264.0,2016_3
264.0,2016_3
404.0,2016_3
264.0,2016_3
264.0,2016_3
264.0,2016_3
264.0,2016_3
264.0,2016_3
240.0,2016_3
240.0,2016_3
270.0,2016_3
264.0,2016_3
264.0,2016_3
264.0,2016_3
240.0,2016_3
240.0,2016_3
264.0,2016_3
264.0,2016_3
330.0,2016_3
264.0,2016_3
264.0,2016_3
330.0,2016_3
120.0,2016_4
165.6,2016_4
165.6,2016_4
165.6,2016_4
421.40000000000003,2016_4
208.8,2016_4
295.33,2016_4
295.33,2016_4
116.0,2016_4
225.0,2016_4
0.0,2016_4
0.0,2016_4
109.0,2016_4
170.0,2016_4
170.0,2016_4
170.0,2016_4
109.0,2016_4
109.0,2016_4
109.0,2016_4
170.0,2016_4
170.0,2016_4
170.0,2016_4
170.0,2016_4
170.0,2016_4
109.0,2016_4
109.0,2016_4
109.0,2016_4
170.0,2016_4
170.0,2016_4
109.0,2016_4
170.0,2016_4
170.0,2016_4
109.0,2016_4
109.0,2016_4
170.0,2016_4
170.0,2016_4
170.0,2016_4
109.0,2016_4
170.0,2016_4
109.0,2016_4
85.0,2016_4
170.0,2016_4
170.0,2016_4
109.0,2016_4
109.0,2016_4
109.0,2016_4
109.0,2016_4
170.0,2016_4
170.0,2016_4
170.0,2016_4
0.0,2016_4
208.8,2016_4
492.80000000000007,2016_4
502.81,2016_4
0.0,2016_4
944.0,2016_4
335.3,2016_4
335.3,2016_4
521.15,2016_4
321.3,2016_4
521.15,2016_4
521.15,2016_4
521.15,2016_4
521.15,2016_4
321.3,2016_4
507.15000000000003,2016_4
521.15,2016_4
521.15,2016_4
521.15,2016_4
335.3,2016_4
335.3,2016_4
507.15000000000003,2016_4
196.01,2016_4
507.15000000000003,2016_4
126.0,2016_4
365.40000000000003,2016_4
365.40000000000003,2016_4
1080.0,2016_4
365.40000000000003,2016_4
496.4,2016_4
170.0,2016_4
170.0,2016_4
109.0,2016_4
85.0,2016_4
170.0,2016_4
109.0,2016_4
109.0,2016_4
170.0,2016_4
109.0,2016_4
170.0,2016_4
170.0,2016_4
170.0,2016_4
170.0,2016_4
170.0,2016_4
170.0,2016_4
170.0,2016_4
109.0,2016_4
109.0,2016_4
170.0,2016_4
109.0,2016_4
109.0,2016_4
170.0,2016_4
109.0,2016_4
205.0,2016_4
170.0,2016_4
109.0,2016_4
109.0,2016_4
109.0,2016_4
0.0,2016_4
405.0,2016_4
480.59999999999997,2016_4
261.8,2016_4
232.8,2016_4
249.0,2016_4
85.0,2016_4
109.0,2016_4
109.0,2016_4
170.0,2016_4
109.0,2016_4
170.0,2016_4
170.0,2016_4
170.0,2016_4
170.0,2016_4
174.0,2016_4
170.0,2016_4
170.0,2016_4
0.0,2016_4
170.0,2016_4
170.0,2016_4
174.0,2016_4
109.0,2016_4
109.0,2016_4
109.0,2016_4
170.0,2016_4
109.0,2016_4
170.0,2016_4
109.0,2016_4
170.0,2016_4
170.0,2016_4
174.0,2016_4
109.0,2016_4
109.0,2016_4
170.0,2016_4
390.4,2016_4
374.4,2016_4
331.2,2016_4
390.4,2016_4
390.4,2016_4
547.36,2016_4
620.5,2016_4
620.5,2016_4
235.68,2016_4
158.94,2016_4
140.94,2016_4
412.65000000000003,2016_4
255.99,2016_4
255.99,2016_4
255.99,2016_4
255.99,2016_4
255.99,2016_4
255.99,2016_4
255.99,2016_4
255.99,2016_4
255.99,2016_4
255.99,2016_4
255.99,2016_4
255.99,2016_4
255.99,2016_4
255.99,2016_4
255.99,2016_4
255.99,2016_4
255.99,2016_4
255.99,2016_4
255.99,2016_4
255.99,2016_4
255.99,2016_4
0.0,2016_4
255.99,2016_4
255.99,2016_4
255.99,2016_4
255.99,2016_4
255.99,2016_4
854.0,2016_4
98.6,2016_4
285.32,2016_4
289.31,2016_4
398.65000000000003,2016_4
60.0,2016_4
92.0,2016_4
92.0,2016_4
60.0,2016_4
60.0,2016_4
1161.3,2016_4
396.0,2016_4
157.32,2016_4
170.0,2016_4
170.0,2016_4
170.0,2016_4
170.0,2016_4
170.0,2016_4
170.0,2016_4
170.0,2016_4
453.81,2016_4
328.85999999999996,2016_4
299.2,2016_4
507.59999999999997,2016_4
443.8,2016_4
422.40000000000003,2016_5
170.0,2016_5
170.0,2016_5
109.0,2016_5
170.0,2016_5
170.0,2016_5
170.0,2016_5
170.0,2016_5
170.0,2016_5
170.0,2016_5
170.0,2016_5
170.0,2016_5
170.0,2016_5
170.0,2016_5
109.0,2016_5
109.0,2016_5
170.0,2016_5
170.0,2016_5
85.0,2016_5
170.0,2016_5
170.0,2016_5
109.0,2016_5
170.0,2016_5
170.0,2016_5
109.0,2016_5
170.0,2016_5
109.0,2016_5
208.8,2016_5
281.88,2016_5
849.5999999999999,2016_5
467.5,2016_5
523.32,2016_5
390.81,2016_5
523.32,2016_5
392.77,2016_5
286.8,2016_5
195.92,2016_5
256.0,2016_5
187.92,2016_5
195.92,2016_5
220.15,2016_5
261.8,2016_5
0.0,2016_5
262.92,2016_5
285.32,2016_5
633.6,2016_5
457.80000000000007,2016_5
354.13,2016_5
291.34,2016_5
341.25,2016_5
589.5,2016_5
912.56,2016_5
239.70000000000002,2016_5
459.90000000000003,2016_5
92.0,2016_5
92.0,2016_5
60.0,2016_5
60.0,2016_5
92.0,2016_5
92.0,2016_5
261.0,2016_5
801.5999999999999,2016_5
174.0,2016_5
144.0,2016_5
144.0,2016_5
150.0,2016_5
144.0,2016_5
162.0,2016_5
144.0,2016_5
144.0,2016_5
144.0,2016_5
144.0,2016_5
150.0,2016_5
144.0,2016_5
0.0,2016_5
826.0,2016_5
868.0,2016_5
589.5,2016_5
589.5,2016_5
0.0,2016_5
84.0,2016_5
302.33,2016_5
306.32,2016_5
599.3,2016_5
170.0,2016_5
85.0,2016_5
109.0,2016_5
109.0,2016_5
170.0,2016_5
170.0,2016_5
109.0,2016_5
109.0,2016_5
170.0,2016_5
170.0,2016_5
170.0,2016_5
170.0,2016_5
170.0,2016_5
109.0,2016_5
170.0,2016_5
170.0,2016_5
170.0,2016_5
109.0,2016_5
109.0,2016_5
170.0,2016_5
170.0,2016_5
170.0,2016_5
170.0,2016_5
170.0,2016_5
170.0,2016_5
170.0,2016_5
170.0,2016_5
170.0,2016_5
109.0,2016_5
0.0,2016_5
324.8,2016_5
540.0,2016_5
455.4,2016_5
174.0,2016_5
170.0,2016_5
170.0,2016_5
109.0,2016_5
170.0,2016_5
174.0,2016_5
170.0,2016_5
109.0,2016_5
174.0,2016_5
170.0,2016_5
170.0,2016_5
0.0,2016_5
174.0,2016_5
170.0,2016_5
170.0,2016_5
170.0,2016_5
170.0,2016_5
113.0,2016_5
170.0,2016_5
170.0,2016_5
109.0,2016_5
109.0,2016_5
109.0,2016_5
170.0,2016_5
170.0,2016_5
170.0,2016_5
109.0,2016_5
170.0,2016_5
170.0,2016_5
170.0,2016_5
313.20000000000005,2016_5
313.20000000000005,2016_5
